FOMD,TPR,Cut Ratio,Conductance,Flake-ODF,Separability,Density,Cohesiveness,Clustering Coefficient
0,1,3.63E-05,0.696969697,0.666666667,0.217391304,1,0.6,1
0.5,1,8.78E-05,0.865284974,1,0.077844311,0.866666667,0.75,0.9
0.360576923,0.745192308,5.06E-05,0.794187708,0.711538462,0.129574085,0.02006689,0.01754386,0.535191273
0.441176471,0.735294118,6.48E-05,0.855392157,0.705882353,0.084527221,0.10516934,0.037037037,0.576559715
0,1,4.21E-06,0.210526316,0,1.875,1,0.6,1
0.333333333,1,2.37E-05,0.692307692,0.5,0.222222222,0.666666667,0.4,0.805555556
0.455555556,0.785185185,6.23E-05,0.761418054,0.724074074,0.156669483,0.011468426,0.132587859,0.423670736
0.354037267,0.857142857,6.87E-05,0.827679943,0.711180124,0.104098244,0.014105764,0.024657534,0.60926801
0.333333333,0.666666667,3.75E-05,0.842519685,0.444444444,0.093457944,0.277777778,0.111111111,0.5
0.333333333,1,6.97E-05,0.861471861,0.888888889,0.08040201,0.444444444,0.142857143,0.814814815
0.166666667,0.666666667,4.52E-05,0.843137255,0.666666667,0.093023256,0.533333333,0.333333333,0.583333333
0,1,3.73E-05,0.702970297,0.666666667,0.211267606,1,0.8,1
0.333333333,1,6.52E-05,0.898550725,0.833333333,0.056451613,0.466666667,0.142857143,0.777777778
0,1,2.42E-05,0.605263158,0.166666667,0.326086957,1,0.6,1
0.487972509,0.628865979,3.29E-05,0.765865992,0.587628866,0.152855728,0.010972864,0.090128755,0.375221724
0.285714286,0.428571429,2.03E-05,0.762711864,0.428571429,0.155555556,0.333333333,0.142857143,0.333333333
0.277777778,0.777777778,6.15E-05,0.862407862,0.722222222,0.07977208,0.183006536,0.047619048,0.501851852
0.066666667,0.733333333,1.75E-05,0.605839416,0.4,0.325301205,0.257142857,0.142857143,0.682424242
0.230769231,0.846153846,4.46E-05,0.836363636,0.769230769,0.097826087,0.230769231,0.066666667,0.541025641
0.181818182,0.818181818,2.09E-05,0.613445378,0.363636364,0.315068493,0.418181818,0.294117647,0.739177489
0.5,0.8,3.47E-06,0.244444444,0.1,1.545454545,0.377777778,0.333333333,0.692222222
0.2,0.9,2.52E-05,0.689655172,0.3,0.225,0.4,0.066666667,0.79
0.111111111,1,2.59E-05,0.649122807,0.555555556,0.27027027,0.555555556,0.25,0.936507937
0.333333333,1,2.10E-05,0.652173913,0.666666667,0.266666667,0.444444444,0.25,0.82962963
0,1,4.34E-06,0.164179104,0.125,2.545454545,1,0.571428571,1
0.375,1,3.94E-07,0.022222222,0,22,0.785714286,0.6,0.892857143
0.142857143,1,3.11E-05,0.775280899,0.857142857,0.144927536,0.476190476,0.142857143,0.833333333
0.142857143,1,2.07E-05,0.696969697,0.428571429,0.217391304,0.476190476,0.142857143,0.833333333
0,1,1.05E-06,0.0625,0,7.5,1,0.8,1
0,1,7.36E-06,0.318181818,0.166666667,1.071428571,1,0.6,1
0,1,8.94E-06,0.361702128,0.333333333,0.882352941,1,0.6,1
0.405189621,0.724550898,6.89E-05,0.813676613,0.786427146,0.114494742,0.009996008,0.074509804,0.369140378
0.5,1,8.04E-05,0.905325444,1,0.052287582,0.533333333,0.25,0.777777778
0.479674797,0.869918699,6.19E-05,0.828865979,0.670731707,0.103233831,0.016525635,0.010309278,0.654931188
0.333333333,1,2.72E-05,0.720930233,0.333333333,0.193548387,0.196078431,0.12,0.778835979
0,1,2.18E-06,0.054545455,0,8.666666667,1,0.583333333,1
0.076923077,0.846153846,2.69E-05,0.613259669,0.461538462,0.315315315,0.448717949,0.166666667,0.739316239
0.384615385,0.846153846,3.57E-05,0.746192893,0.461538462,0.170068027,0.320512821,0.333333333,0.672027972
0.166666667,0.833333333,4.13E-05,0.821989529,0.583333333,0.108280255,0.257575758,0.090909091,0.666666667
0.25,1,1.16E-05,0.407407407,0.25,0.727272727,0.484848485,0.0625,0.915873016
0,1,3.35E-05,0.515418502,0.363636364,0.47008547,1,0.6,1
0,1,8.28E-06,0.272727273,0.125,1.333333333,1,0.714285714,1
0.375,1,5.60E-05,0.76344086,0.75,0.154929577,0.785714286,0.6,0.892857143
0.285714286,0.428571429,0.000109934,0.945736434,0.714285714,0.028688525,0.333333333,0.142857143,0.333333333
0.166666667,1,1.21E-05,0.56097561,0.5,0.391304348,0.6,0.333333333,0.9
0.333333333,1,3.68E-06,0.24137931,0.166666667,1.571428571,0.733333333,0.666666667,0.866666667
0,1,1.73E-05,0.523809524,0.333333333,0.454545455,1,0.6,1
0.333333333,0.833333333,3.00E-05,0.780821918,0.5,0.140350877,0.533333333,0.666666667,0.633333333
0.166666667,0.666666667,0.000111961,0.930131004,0.833333333,0.037558685,0.533333333,0.333333333,0.583333333
0.399092971,0.866213152,7.25E-05,0.826079856,0.662131519,0.10526836,0.010977118,0.0625,0.623212628
0.153846154,0.923076923,1.31E-05,0.346153846,0.076923077,0.944444444,0.653846154,0.533333333,0.869230769
0.315789474,0.894736842,3.45E-05,0.759124088,0.473684211,0.158653846,0.192982456,0.076923077,0.704678363
0.1875,0.8125,2.58E-05,0.700534759,0.4375,0.213740458,0.233333333,0.076923077,0.64375
0,1,1.18E-05,0.348837209,0.125,0.933333333,1,0.714285714,1
0,1,2.76E-06,0.111111111,0,4,1,0.714285714,1
0.5,1,1.38E-05,0.538461538,0.5,0.428571429,0.535714286,0.2,0.791666667
0.285714286,0.857142857,9.46E-06,0.567567568,0.285714286,0.380952381,0.380952381,0.142857143,0.642857143
0.285714286,1,2.70E-06,0.25,0.285714286,1.5,0.428571429,0.25,0.80952381
0.166666667,0.833333333,3.47E-05,0.75,0.5,0.166666667,0.733333333,0.666666667,0.766666667
0,1,4.21E-06,0.210526316,0.166666667,1.875,1,0.6,1
0.166666667,0.666666667,2.79E-05,0.768115942,0.666666667,0.150943396,0.533333333,0.333333333,0.583333333
0.333333333,1,8.67E-05,0.873015873,0.666666667,0.072727273,0.8,0.5,0.9
0.408914729,0.829457364,5.92E-05,0.782781242,0.728682171,0.13874806,0.010092572,0.055702918,0.502706962
0.272727273,1,5.10E-05,0.831775701,0.636363636,0.101123596,0.327272727,0.142857143,0.813852814
0,1,3.60E-05,0.655737705,0.714285714,0.2625,1,0.666666667,1
0.142857143,1,2.88E-05,0.761904762,0.714285714,0.15625,0.476190476,0.142857143,0.833333333
0.493887531,0.951100244,3.60E-05,0.551662919,0.261613692,0.406350569,0.022700034,0.001808318,0.803581278
0.5,1,1.61E-05,0.397402597,0.166666667,0.758169935,0.266666667,0.142857143,0.847407195
0.1,0.8,4.42E-06,0.28,0.1,1.285714286,0.4,0.230769231,0.692857143
0.4,1,3.34E-05,0.623529412,0.2,0.301886792,0.711111111,0.666666667,0.884920635
0.285714286,1,9.01E-07,0.0625,0,7.5,0.714285714,0.5,0.885714286
0.333333333,1,1.05E-05,0.476190476,0.333333333,0.55,0.733333333,0.666666667,0.866666667
0.166666667,0.833333333,1.05E-06,0.083333333,0,5.5,0.733333333,0.666666667,0.766666667
0.166666667,0.833333333,5.78E-06,0.44,0.166666667,0.636363636,0.466666667,0.5,0.7
0,1,6.31E-06,0.285714286,0.166666667,1.25,1,0.6,1
0.407228916,0.903614458,4.39E-05,0.724432175,0.501204819,0.190195739,0.012781561,0.047272727,0.642187909
0.333333333,1,2.10E-06,0.166666667,0,2.5,0.666666667,0.666666667,0.833333333
0.333333333,0.666666667,2.94E-05,0.777777778,0.5,0.142857143,0.533333333,0.6,0.5
0.33431085,0.806451613,4.12E-05,0.737846358,0.542521994,0.177647852,0.013627738,0.054545455,0.589177311
0.466666667,0.933333333,6.79E-05,0.739130435,0.466666667,0.176470588,0.542857143,0.2,0.783299663
0,1,7.88E-06,0.333333333,0.166666667,1,1,0.6,1
0.448387097,0.919354839,7.26E-05,0.789986708,0.632258065,0.132922042,0.019793298,0.017264276,0.709856297
0,1,2.39E-05,0.368055556,0.142857143,0.858490566,1,0.538461538,1
0.083333333,0.833333333,1.87E-05,0.43030303,0.25,0.661971831,0.712121212,0.333333333,0.816666667
0.2,1,2.11E-05,0.626168224,0.4,0.298507463,0.444444444,0.294117647,0.772380952
0.222222222,0.888888889,4.38E-05,0.816993464,0.777777778,0.112,0.388888889,0.384615385,0.727513228
0,1,4.14E-05,0.621052632,0.222222222,0.305084746,1,0.75,1
0,1,3.01E-05,0.544303797,0.222222222,0.418604651,1,0.625,1
0,1,2.40E-05,0.521367521,0.125,0.459016393,1,0.714285714,1
0,1,2.48E-05,0.529411765,0.375,0.444444444,1,0.714285714,1
0,1,0.000128407,0.904761905,1,0.052631579,0.714285714,0.666666667,0.638095238
0,1,7.88E-06,0.333333333,0.166666667,1,1,0.6,1
0,1,3.47E-05,0.6875,0.5,0.227272727,1,0.6,1
0.333333333,1,4.89E-05,0.869158879,0.666666667,0.075268817,0.466666667,0.142857143,0.777777778
0,1,1.58E-05,0.5,0.333333333,0.5,1,0.6,1
0.436936937,0.761261261,5.55E-05,0.80292121,0.738738739,0.122726108,0.009741118,0.183673469,0.440517556
0.444444444,0.815873016,5.80E-05,0.787598586,0.580952381,0.13484116,0.015792134,0.081081081,0.598931682
0.181818182,0.939393939,5.64E-06,0.105924596,0.060606061,4.220338983,0.471590909,0.34375,0.871066434
0.470588235,0.882352941,6.42E-05,0.865,0.823529412,0.078034682,0.198529412,0.043478261,0.72745098
0.461538462,0.692307692,2.38E-05,0.731343284,0.230769231,0.183673469,0.230769231,0.142857143,0.546886447
0.5,0.916666667,2.79E-05,0.697368421,0.5,0.216981132,0.348484848,0.142857143,0.765873016
0.272727273,0.818181818,5.88E-05,0.887445887,0.818181818,0.063414634,0.236363636,0.142857143,0.615151515
0.428571429,1,4.05E-05,0.737704918,1,0.177777778,0.761904762,0.538461538,0.852380952
0,1,7.57E-05,0.827586207,0.333333333,0.104166667,1,0.8,1
0.398395722,0.721925134,7.28E-05,0.860307324,0.812834225,0.081187659,0.010035698,0.033018868,0.427010209
0.333333333,0.666666667,0.000105654,0.934883721,1,0.034825871,0.466666667,0.6,0.444444444
0.489082969,0.851528384,2.00E-05,0.594583504,0.31441048,0.340924776,0.018922853,0.014084507,0.622257347
0.416666667,0.416666667,4.91E-05,0.846153846,0.583333333,0.090909091,0.257575758,0.090909091,0.35
0.1,1,1.07E-05,0.435897436,0.2,0.647058824,0.488888889,0.076923077,0.916666667
0.5,0.7,2.84E-05,0.762711864,0.3,0.155555556,0.311111111,0.428571429,0.416666667
0.111111111,1,1.40E-05,0.487804878,0.333333333,0.525,0.583333333,0.294117647,0.94047619
0.285714286,0.857142857,3.29E-05,0.820224719,0.571428571,0.109589041,0.380952381,0.142857143,0.642857143
0.285714286,1,2.70E-06,0.214285714,0,1.833333333,0.523809524,0.4,0.857142857
0.285714286,0.714285714,1.94E-05,0.728813559,0.285714286,0.186046512,0.380952381,0.333333333,0.504761905
0.333333333,1,1.94E-05,0.698113208,0.5,0.216216216,0.533333333,0.428571429,0.827777778
0.166666667,0.833333333,1.94E-05,0.627118644,0.333333333,0.297297297,0.733333333,0.666666667,0.766666667
0.425806452,0.880645161,4.34E-05,0.767844268,0.512903226,0.151173709,0.01344608,0.009615385,0.622823363
0.380952381,1,2.39E-05,0.554006969,0.333333333,0.402515723,0.304761905,0.076923077,0.836063936
0.444444444,0.777777778,7.36E-06,0.466666667,0.111111111,0.571428571,0.333333333,0.25,0.571428571
0,1,5.80E-05,0.724137931,0.5,0.19047619,1,0.714285714,1
0.375,0.875,6.03E-05,0.874285714,0.625,0.071895425,0.392857143,0.4,0.658333333
0.285714286,1,2.93E-05,0.656565657,0.428571429,0.261538462,0.80952381,0.571428571,0.923809524
0.333333333,1,1.31E-05,0.531914894,0.5,0.44,0.733333333,0.454545455,0.866666667
0.5,1,6.31E-05,0.882352941,0.833333333,0.066666667,0.533333333,0.25,0.777777778
0.442307692,0.980769231,1.77E-05,0.512280702,0.115384615,0.476027397,0.104826546,0.051851852,0.892316234
0.386363636,0.977272727,2.27E-05,0.560283688,0.25,0.392405063,0.131078224,0.042735043,0.813806728
0.333333333,1,2.22E-05,0.546925566,0.208333333,0.414201183,0.253623188,0.105263158,0.837656325
0.227272727,0.818181818,3.30E-06,0.227722772,0.090909091,1.695652174,0.168831169,0.076923077,0.639177489
0.4,0.85,7.57E-06,0.4,0.1,0.75,0.189473684,0.037037037,0.657857143
0.470588235,1,5.94E-06,0.158415842,0.058823529,2.65625,0.625,0.308641975,0.895290004
0.461538462,0.923076923,1.38E-05,0.553398058,0.384615385,0.403508772,0.294871795,0.2,0.817094017
0.222222222,1,1.40E-06,0.071428571,0,6.5,0.722222222,0.454545455,0.920634921
0.333333333,1,0.000121599,0.920424403,0.444444444,0.043227666,0.416666667,0.142857143,0.781481481
0,1,6.87E-05,0.731343284,0.555555556,0.183673469,1,0.75,1
0.25,0.75,1.06E-05,0.6,0.25,0.333333333,0.321428571,0.111111111,0.5625
0,1,2.70E-06,0.125,0,3.5,1,0.666666667,1
0,1,2.25E-06,0.106382979,0,4.2,1,0.666666667,1
0.142857143,0.857142857,3.69E-05,0.803921569,0.142857143,0.12195122,0.476190476,0.333333333,0.676190476
0.166666667,1,5.26E-07,0.052631579,0,9,0.6,0.333333333,0.9
0,1,1.05E-06,0.0625,0,7.5,1,0.6,1
0.333333333,1,5.36E-05,0.80952381,0.166666667,0.117647059,0.8,0.5,0.9
0.444444444,0.839793282,5.94E-05,0.776758083,0.664082687,0.143701058,0.014004365,0.050583658,0.594475548
0.3,1,2.52E-05,0.701754386,0.7,0.2125,0.377777778,0.076923077,0.766666667
0.285714286,0.857142857,6.31E-06,0.411764706,0.428571429,0.714285714,0.476190476,0.333333333,0.7
0,1,3.36E-05,0.680851064,0.5,0.234375,1,0.8,1
0.365688488,0.873589165,0.000100356,0.872343063,0.801354402,0.073168999,0.010520617,0.060240964,0.569247106
0.25,0.875,0.000111568,0.927868852,0.75,0.038869258,0.392857143,0.142857143,0.666666667
0.166666667,1,0.000188705,0.952254642,0.833333333,0.025069638,0.6,0.333333333,0.9
0.370716511,0.953271028,1.56E-05,0.480943739,0.202492212,0.539622642,0.016705607,0.010625738,0.750309463
0.2,1,1.62E-05,0.509933775,0.2,0.480519481,0.352380952,0.032258065,0.886507937
0.4,1,1.70E-05,0.490909091,0.1,0.518518519,0.622222222,0.454545455,0.846825397
0.1,1,1.26E-06,0.074074074,0,6.25,0.555555556,0.2,0.944444444
0.125,1,7.49E-06,0.37254902,0.125,0.842105263,0.571428571,0.25,0.928571429
0.5,1,5.91E-06,0.230769231,0.125,1.666666667,0.892857143,0.666666667,0.928571429
0,1,7.88E-06,0.333333333,0.166666667,1,1,0.8,1
0,1,1.58E-05,0.5,0.166666667,0.5,1,0.6,1
0.402573529,0.886029412,9.61E-05,0.827539639,0.753676471,0.104200665,0.011672625,0.024390244,0.573999244
0.142857143,1,2.84E-05,0.724137931,0.428571429,0.19047619,0.571428571,0.333333333,0.914285714
0.5,1,0.000118269,0.933609959,0.666666667,0.035555556,0.533333333,0.25,0.777777778
0.372340426,0.890070922,5.33E-05,0.779267495,0.631205674,0.1416282,0.01703642,0.03030303,0.621181739
0.5,1,5.43E-06,0.177142857,0.055555556,2.322580645,0.470588235,0.261538462,0.840744749
0.1875,1,2.96E-05,0.471698113,0.3125,0.56,0.7,0.333333333,0.938461538
0.181818182,1,1.89E-05,0.559322034,0.272727273,0.393939394,0.472727273,0.333333333,0.906782107
0.1,1,3.97E-05,0.715909091,0.8,0.198412698,0.555555556,0.142857143,0.904761905
0.111111111,1,2.07E-05,0.595959596,0.333333333,0.338983051,0.555555556,0.25,0.873015873
0.125,1,9.07E-06,0.450980392,0.125,0.608695652,0.5,0.142857143,0.866666667
0.25,0.5,7.41E-05,0.903846154,0.75,0.053191489,0.357142857,0.2,0.375
0,1,1.85E-05,0.493975904,0.285714286,0.512195122,1,0.666666667,1
0.285714286,0.857142857,3.65E-05,0.757009346,0.571428571,0.160493827,0.619047619,0.5,0.676190476
0,0.571428571,2.61E-05,0.783783784,0.714285714,0.137931034,0.380952381,0.2,0.380952381
0.142857143,1,6.89E-05,0.884393064,0.857142857,0.065359477,0.476190476,0.142857143,0.833333333
0,1,1.58E-05,0.5,0.166666667,0.5,1,0.6,1
0.166666667,0.666666667,9.99E-06,0.542857143,0.666666667,0.421052632,0.533333333,0.333333333,0.583333333
0.333333333,1,2.21E-05,0.636363636,0.666666667,0.285714286,0.8,0.5,0.9
0.333333333,1,2.10E-06,0.153846154,0,2.75,0.733333333,0.666666667,0.866666667
0,1,2.00E-05,0.558823529,0.5,0.394736842,1,0.6,1
0.464285714,0.878246753,7.66E-05,0.733104294,0.719155844,0.182031198,0.014354345,0.3,0.409715151
0.166666667,0.5,5.73E-05,0.900826446,0.5,0.055045872,0.4,0.333333333,0.361111111
0.445652174,0.764492754,5.63E-05,0.806155861,0.655797101,0.120227457,0.015599473,0.052631579,0.507809717
0.111111111,1,7.01E-06,0.37037037,0.111111111,0.85,0.472222222,0.076923077,0.9
0.111111111,1,9.11E-06,0.40625,0.222222222,0.730769231,0.527777778,0.142857143,0.888888889
0,1,4.96E-06,0.20754717,0,1.909090909,1,0.666666667,1
0,1,3.21E-05,0.67032967,0.333333333,0.245901639,1,0.8,1
0.333333333,0.833333333,9.99E-06,0.575757576,0.333333333,0.368421053,0.466666667,0.333333333,0.611111111
0.333333333,1,0.0001025,0.906976744,0.833333333,0.051282051,0.666666667,0.4,0.805555556
0.445378151,0.802521008,4.83E-05,0.791993037,0.537815126,0.131318681,0.016948552,0.021276596,0.570647058
0.391304348,0.695652174,2.37E-05,0.723849372,0.391304348,0.190751445,0.130434783,0.0625,0.538405797
0.5,1,1.13E-05,0.454545455,0.214285714,0.6,0.32967033,0.238095238,0.770779221
0.428571429,0.785714286,5.83E-05,0.822222222,0.714285714,0.108108108,0.307692308,0.166666667,0.57585034
0.333333333,0.833333333,7.18E-05,0.889250814,0.75,0.062271062,0.257575758,0.111111111,0.541666667
0.444444444,0.777777778,3.19E-05,0.791304348,0.555555556,0.131868132,0.333333333,0.2,0.503703704
0.285714286,1,2.52E-05,0.651162791,0.428571429,0.267857143,0.714285714,0.5,0.885714286
0.285714286,0.428571429,3.42E-05,0.844444444,0.428571429,0.092105263,0.333333333,0.142857143,0.333333333
0.5,0.5,1.05E-05,0.625,0.166666667,0.3,0.4,0.5,0.35
0,1,7.25E-05,0.821428571,0.5,0.108695652,1,0.8,1
0.367977528,0.882022472,6.43E-05,0.822555026,0.693820225,0.107862069,0.012375376,0.002277904,0.675697075
0,1,0.000119606,0.7596302,1,0.15821501,1,0.666666667,1
0.25,1,0.000105654,0.893333333,0.875,0.059701493,0.571428571,0.25,0.8
0.25,1,1.89E-05,0.6,0.625,0.333333333,0.571428571,0.333333333,0.807738095
0.285714286,1,7.52E-05,0.847715736,0.857142857,0.089820359,0.714285714,0.5,0.885714286
0.142857143,1,0.000172561,0.950372208,0.714285714,0.026109661,0.476190476,0.142857143,0.833333333
0.166666667,1,5.26E-05,0.847457627,1,0.09,0.6,0.333333333,0.9
0,1,3.94E-05,0.714285714,0.5,0.2,1,0.6,1
0.166666667,0.666666667,7.36E-05,0.897435897,0.666666667,0.057142857,0.533333333,0.333333333,0.583333333
0,1,3.00E-05,0.655172414,0.333333333,0.263157895,1,0.6,1
0.5,1,8.09E-05,0.905882353,0.666666667,0.051948052,0.533333333,0.25,0.777777778
0,1,5.78E-06,0.268292683,0,1.363636364,1,0.6,1
0.5,0.5,4.78E-05,0.883495146,0.666666667,0.065934066,0.4,0.333333333,0.25
0.401639344,0.762295082,3.54E-05,0.737139779,0.504098361,0.178297406,0.016460905,0.044705882,0.500205383
0.111111111,0.888888889,1.65E-05,0.580246914,0.222222222,0.361702128,0.472222222,0.25,0.813492063
0,1,1.80E-06,0.086956522,0,5.25,1,0.666666667,1
0.142857143,0.428571429,1.04E-05,0.621621622,0.285714286,0.304347826,0.333333333,0.333333333,0.3
0.285714286,0.428571429,3.92E-05,0.861386139,0.857142857,0.08045977,0.333333333,0.333333333,0.238095238
0.166666667,1,5.26E-06,0.357142857,0.166666667,0.9,0.6,0.333333333,0.9
0.5,0.666666667,1.58E-06,0.176470588,0,2.333333333,0.466666667,0.333333333,0.416666667
0.476987448,0.853556485,4.27E-05,0.725781074,0.60251046,0.188912976,0.010701473,0.047619048,0.586777313
0.363636364,0.727272727,3.41E-05,0.798657718,0.636363636,0.12605042,0.272727273,0.230769231,0.493939394
0.222222222,0.444444444,4.06E-05,0.84057971,0.777777778,0.094827586,0.305555556,0.111111111,0.388888889
0,1,7.66E-06,0.288135593,0.142857143,1.235294118,1,0.666666667,1
0,1,2.05E-05,0.565217391,0.5,0.384615385,1,0.6,1
0.333333333,1,2.63E-05,0.78125,0.5,0.14,0.466666667,0.142857143,0.777777778
0.429166667,0.945833333,7.24E-05,0.807009825,0.520833333,0.119571143,0.022942817,0.004545455,0.765500777
0.157894737,0.842105263,2.39E-05,0.672897196,0.421052632,0.243055556,0.204678363,0.037037037,0.693233083
0.3125,1,3.00E-05,0.603174603,0.4375,0.328947368,0.416666667,0.157894737,0.884199134
0.153846154,1,6.19E-05,0.80952381,0.307692308,0.117647059,0.384615385,0.071428571,0.851648352
0.076923077,1,1.29E-05,0.341935484,0.230769231,0.962264151,0.653846154,0.428571429,0.968531469
0.153846154,1,1.14E-05,0.303225806,0.076923077,1.14893617,0.692307692,0.444444444,0.944055944
0.461538462,0.923076923,4.03E-05,0.775700935,0.769230769,0.144578313,0.307692308,0.066666667,0.794505495
0.2,1,2.08E-05,0.523809524,0.1,0.454545455,0.666666667,0.333333333,0.916666667
0,1,4.56E-06,0.152941176,0.111111111,2.769230769,1,0.625,1
0.111111111,1,7.15E-05,0.85,0.333333333,0.088235294,0.5,0.142857143,0.866666667
0.125,0.875,6.54E-05,0.873684211,1,0.072289157,0.428571429,0.2,0.633333333
0.142857143,1,1.35E-06,0.103448276,0,4.333333333,0.619047619,0.4,0.923809524
0,1,5.78E-06,0.268292683,0.166666667,1.363636364,1,0.6,1
0,1,1.05E-05,0.4,0.166666667,0.75,1,0.6,1
0,1,1.52E-05,0.491525424,0.333333333,0.517241379,1,0.6,1
0,1,6.41E-05,0.802631579,0.833333333,0.12295082,1,0.6,1
0.333333333,1,2.16E-05,0.650793651,0.5,0.268292683,0.733333333,0.666666667,0.866666667
0.420833333,0.820833333,4.38E-05,0.779181287,0.608333333,0.141699189,0.016457462,0.055793991,0.543163029
0.465116279,0.813953488,7.27E-05,0.871591909,0.813953488,0.073662967,0.080841639,0.01754386,0.572868217
0.384615385,0.769230769,4.00E-05,0.789473684,0.769230769,0.133333333,0.282051282,0.142857143,0.484615385
0.333333333,0.833333333,4.65E-05,0.855072464,0.75,0.084745763,0.227272727,0.2,0.6
0.272727273,0.818181818,4.76E-05,0.798076923,0.272727273,0.126506024,0.381818182,0.294117647,0.621717172
0.363636364,1,9.46E-06,0.292035398,0.090909091,1.212121212,0.727272727,0.529411765,0.856709957
0.375,1,6.19E-05,0.830687831,0.75,0.101910828,0.571428571,0.454545455,0.828571429
0.125,1,6.54E-05,0.821782178,1,0.108433735,0.642857143,0.454545455,0.94047619
0.375,1,3.11E-05,0.738317757,0.375,0.17721519,0.5,0.454545455,0.845833333
0.333333333,1,2.47E-05,0.661971831,0.666666667,0.255319149,0.8,0.5,0.844444444
0.166666667,1,5.78E-06,0.379310345,0.166666667,0.818181818,0.6,0.333333333,0.9
0.5,1,3.15E-05,0.769230769,0.5,0.15,0.6,0.6,0.761111111
0.333333333,1,5.05E-05,0.872727273,0.666666667,0.072916667,0.466666667,0.142857143,0.777777778
0.333333333,1,7.52E-05,0.910828025,1,0.048951049,0.466666667,0.142857143,0.777777778
0.352941176,0.680672269,3.66E-05,0.77721519,0.474789916,0.143322476,0.014041059,0.003436426,0.469826719
0.35,0.95,4.42E-06,0.274509804,0.1,1.321428571,0.194736842,0.333333333,0.781262626
0.230769231,0.461538462,6.82E-05,0.909385113,0.769230769,0.049822064,0.179487179,0.142857143,0.287179487
0.3,0.8,1.29E-05,0.630769231,0.2,0.292682927,0.266666667,0.090909091,0.576666667
0.222222222,0.888888889,4.14E-05,0.756410256,0.444444444,0.161016949,0.527777778,0.454545455,0.798941799
0.25,1,1.18E-06,0.111111111,0,4,0.428571429,0.2,0.841666667
0.25,0.625,3.94E-06,0.357142857,0.25,0.9,0.321428571,0.2,0.525
0.142857143,0.857142857,5.00E-05,0.847328244,0.285714286,0.09009009,0.476190476,0.333333333,0.676190476
0.428571429,0.714285714,5.05E-05,0.861538462,0.714285714,0.080357143,0.428571429,0.333333333,0.519047619
0.166666667,0.833333333,4.73E-06,0.391304348,0.166666667,0.777777778,0.466666667,0.5,0.7
0.166666667,0.5,3.15E-06,0.333333333,0.166666667,1,0.4,0.2,0.388888889
0.358974359,0.641025641,4.31E-05,0.801503759,0.641025641,0.123827392,0.089068826,0.185185185,0.380555556
0.34375,0.625,7.59E-06,0.48427673,0.25,0.532467532,0.08266129,0.1,0.377840909
0.4,0.766666667,6.76E-05,0.863087248,0.7,0.079315708,0.117241379,0.021276596,0.594867725
0.368421053,0.789473684,2.24E-05,0.692307692,0.684210526,0.222222222,0.175438596,0.058823529,0.669590643
0.153846154,0.846153846,0.00012276,0.92,1,0.043478261,0.282051282,0.058823529,0.702564103
0.272727273,0.818181818,1.26E-05,0.594594595,0.272727273,0.340909091,0.272727273,0.076923077,0.606060606
0.285714286,0.714285714,2.61E-05,0.707317073,0.571428571,0.206896552,0.571428571,0.666666667,0.6
0.142857143,0.714285714,2.70E-06,0.272727273,0.142857143,1.333333333,0.380952381,0.5,0.59047619
0.142857143,0.428571429,3.60E-05,0.85106383,0.714285714,0.0875,0.333333333,0.333333333,0.3
0.285714286,0.428571429,3.92E-05,0.861386139,0.857142857,0.08045977,0.333333333,0.333333333,0.238095238
0.285714286,0.428571429,9.91E-05,0.94017094,1,0.031818182,0.333333333,0.142857143,0.333333333
0.285714286,0.857142857,1.44E-05,0.666666667,0.714285714,0.25,0.380952381,0.142857143,0.666666667
0.5,0.5,2.63E-06,0.294117647,0,1.2,0.4,0.333333333,0.25
0.333333333,1,1.89E-05,0.72,0.5,0.194444444,0.466666667,0.142857143,0.777777778
0,1,1.26E-05,0.444444444,0.333333333,0.625,1,0.6,1
0.333333333,0.666666667,2.73E-05,0.764705882,0.833333333,0.153846154,0.533333333,0.6,0.5
0.484126984,0.920634921,1.75E-05,0.50617284,0.238095238,0.487804878,0.043174603,0.011363636,0.651723785
0.444444444,0.944444444,2.38E-05,0.609573672,0.361111111,0.320245399,0.04517134,0.017241379,0.718635232
0.5,0.611111111,4.82E-05,0.856697819,0.444444444,0.083636364,0.150326797,0.090909091,0.390740741
0.470588235,0.941176471,1.04E-05,0.383561644,0.058823529,0.803571429,0.330882353,0.314285714,0.664935065
0.5,1,3.73E-05,0.645051195,0.5625,0.275132275,0.433333333,0.142857143,0.896270396
0.2,1,2.19E-05,0.584269663,0.533333333,0.355769231,0.352380952,0.130434783,0.82037037
0.461538462,1,1.12E-05,0.46,0.230769231,0.586956522,0.346153846,0.142857143,0.840842491
0.5,1,5.18E-05,0.804081633,0.666666667,0.121827411,0.363636364,0.142857143,0.792063492
0.1,1,4.51E-05,0.790055249,0.5,0.132867133,0.422222222,0.058823529,0.826666667
0.333333333,1,9.81E-06,0.4375,0.333333333,0.642857143,0.5,0.142857143,0.866666667
0.375,1,9.07E-06,0.343283582,0.125,0.956521739,0.785714286,0.6,0.892857143
0.142857143,1,1.35E-05,0.6,0.428571429,0.333333333,0.476190476,0.142857143,0.833333333
0.428571429,1,9.01E-06,0.434782609,0.142857143,0.65,0.619047619,0.454545455,0.819047619
0.285714286,1,4.37E-05,0.763779528,0.571428571,0.154639175,0.714285714,0.5,0.885714286
